"recordId","data_source","individuals","collection_date","species","species_heb","longitude","latitude"
948730,"INPA - Application",1,02/05/2024,"Circaetus gallicus","חיוויאי הנחשים",35.095864,32.725549
949936,"INPA - Application",1,16/06/2024,"Sporobolus indicus","מדחול הדי",35.028769,32.804993
949938,"INPA - Application",1,16/06/2024,"Ononis serrata","שברק משונן",35.030120,32.802407
949940,"INPA - Application",1,16/06/2024,"Parapholis filiformis","דקזנב נימי",35.028879,32.803560
949941,"INPA - Application",1,16/06/2024,"Sarcocornia perennis","בן-מלח רב-שנתי",35.028225,32.804929
949942,"INPA - Application",1,16/06/2024,"Salsola soda","מלחית הבורית",35.028225,32.804929
955699,"INPA - Application",1,04/06/2024,"Microcarbo pygmaeus","קורמורן גמדי",35.160561,32.641837
955761,"INPA - Application",1,04/06/2024,"Marmaronetta angustirostris","ברווז משויש",35.062561,32.771755
955798,"INPA - Application",1,03/06/2024,"Gyps fulvus","נשר מקראי",35.114268,32.691452
955819,"INPA - Application",1,03/06/2024,"Circaetus gallicus","חיוויאי הנחשים",35.182730,32.636469
966255,"INPA - Application",1,22/03/2024,"Alectoris chukar","חוגלת סלעים",35.210671,32.618742
972181,"INPA - Application",1,14/03/2024,"Testudo graeca","צב-יבשה מצוי",35.114268,32.691452
979202,"INPA - Application",1,22/02/2024,"Grus grus","עגור אפור",35.273278,32.520949
980692,"INPA - Application",1,20/02/2024,"Sonchus oleraceus","מרור הגנות",35.236191,32.593021
980693,"INPA - Application",1,20/02/2024,"Sinapis alba","חרדל לבן",35.235168,32.592571
980694,"INPA - Application",1,20/02/2024,"Daucus carota","גזר הגנה",35.235189,32.592571
980695,"INPA - Application",1,20/02/2024,"Senecio vernalis","סביון אביבי",35.235168,32.592571
980696,"INPA - Application",1,20/02/2024,"Trifolium clypeatum","תלתן תריסני",35.235083,32.592571
980697,"INPA - Application",1,20/02/2024,"Anemone coronaria","כלנית מצויה",35.235264,32.592697
985779,"INPA - Application",1,12/01/2024,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
986742,"INPA - Application",1,17/01/2024,"Felis chaus","חתול ביצות",35.192726,32.637750
987355,"INPA - Application",1,12/01/2024,"Vanellus vanellus","קיווית מצויצת",35.176356,32.640245
987357,"INPA - Application",1,12/01/2024,"Egretta garzetta","לבנית קטנה",35.176366,32.640236
987361,"INPA - Application",1,12/01/2024,"Egretta alba","לבנית גדולה",35.176366,32.640255
987365,"INPA - Application",1,12/01/2024,"Anas acuta","ברווז חד-זנב",35.176366,32.640255
987430,"INPA - Application",1,12/01/2024,"Elanus caeruleus","דאה שחורת-כתף",35.178946,32.636982
987433,"INPA - Application",1,12/01/2024,"Larus armenicus","שחף ארמני",35.178946,32.636982
987434,"INPA - Application",1,12/01/2024,"Tachybaptus ruficollis","טבלן גמדי",35.178936,32.636982
987436,"INPA - Application",1,12/01/2024,"Ardea cinerea","אנפה אפורה",35.077526,32.748119
987541,"INPA - Application",1,12/01/2024,"Podiceps nigricollis","טבלן בינוני",35.189957,32.622700
987543,"INPA - Application",1,12/01/2024,"Oxyura leucocephala","צחראש לבן",35.188924,32.619346
987555,"INPA - Application",1,12/01/2024,"Tachybaptus ruficollis","טבלן גמדי",35.189957,32.622700
987562,"INPA - Application",1,12/01/2024,"Larus armenicus","שחף ארמני",35.189957,32.622700
987638,"INPA - Application",1,12/01/2024,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
988119,"INPA - Application",1,10/01/2024,"Alectoris chukar","חוגלת סלעים",35.189052,32.616668
990766,"INPA - Application",1,10/12/2023,"Elanus caeruleus","דאה שחורת-כתף",35.245921,32.535398
990767,"INPA - Application",1,10/12/2023,"Sturnus vulgaris","זרזיר מצוי",35.245932,32.535380
990768,"INPA - Application",1,10/12/2023,"Sturnus vulgaris","זרזיר מצוי",35.249922,32.532033
991394,"INPA - Application",1,07/12/2023,"Muscari parviflorum","כדן קטן-פרחים",35.232760,32.591273
991938,"INPA - Application",1,19/12/2023,"Halcyon smyrnensis","שלדג לבן-חזה",35.176777,32.620354
991942,"INPA - Application",1,19/12/2023,"Grus grus","עגור אפור",35.176799,32.620363
993140,"INPA - Application",1,22/11/2023,"Grus grus","עגור אפור",35.245105,32.543000
993339,"INPA - Cyber Tracker",1,19/11/2023,"Alectoris chukar","חוגלת סלעים",35.200538,32.612430
993717,"INPA - Application",1,15/11/2023,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
997815,"INPA - Application",1,21/09/2023,"Hystrix indica","דרבן מצוי",35.192481,32.634198
998063,"INPA - Cyber Tracker",1,10/10/2023,"Elanus caeruleus","דאה שחורת-כתף",35.245483,32.555633
998836,"INPA - Application",1,17/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.183542,32.625576
998837,"INPA - Application",1,17/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.183531,32.625576
998838,"INPA - Application",1,17/09/2023,"Circaetus gallicus","חיוויאי הנחשים",35.183531,32.625576
998840,"INPA - Application",1,17/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.189340,32.617822
998841,"INPA - Application",1,17/09/2023,"Circaetus gallicus","חיוויאי הנחשים",35.189031,32.616271
999561,"INPA - Application",1,14/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.227050,32.586170
999571,"INPA - Application",1,14/09/2023,"Meles meles","גירית מצויה",35.147740,32.657918
1000020,"INPA - Application",1,01/10/2023,"Alectoris chukar","חוגלת סלעים",35.253659,32.532952
1001163,"INPA - Application",1,06/09/2023,"Coracias garrulus","כחל מצוי",35.211063,32.587696
1001236,"INPA - Application",1,05/09/2023,"Circaetus gallicus","חיוויאי הנחשים",35.226688,32.586206
1001783,"INPA - Application",1,02/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.178000,32.629642
1001795,"INPA - Application",1,02/09/2023,"Elanus caeruleus","דאה שחורת-כתף",35.227547,32.614899
1003007,"INPA - Application",1,17/08/2023,"Felis chaus","חתול ביצות",35.247473,32.598131
1004550,"INPA - Application",1,11/08/2023,"Burhinus oedicnemus","כרוון מצוי",35.186792,32.625757
1004551,"INPA - Application",1,11/08/2023,"Tyto alba","תנשמת לבנה",35.181027,32.626865
1006246,"INPA - Application",1,23/07/2023,"Circaetus gallicus","חיוויאי הנחשים",35.228932,32.616306
1006247,"INPA - Application",1,23/07/2023,"Buteo rufinus","עקב עיטי",35.228922,32.616306
1006248,"INPA - Application",1,23/07/2023,"Streptopelia turtur","תור מצוי",35.168277,32.641560
1006463,"INPA - Application",1,21/07/2023,"Circaetus gallicus","חיוויאי הנחשים",35.210531,32.604721
1006653,"INPA - Application",1,07/08/2023,"Circaetus gallicus","חיוויאי הנחשים",35.192481,32.633666
1008334,"INPA - Application",1,05/07/2023,"Myocastor coypus","נוטריה _",35.192779,32.637741
1008591,"INPA - Application",1,14/07/2023,"Podiceps nigricollis","טבלן בינוני",35.063542,32.772838
1008592,"INPA - Application",1,14/07/2023,"Tachybaptus ruficollis","טבלן גמדי",35.063542,32.772838
1008593,"INPA - Application",1,14/07/2023,"Tringa ochropus","ביצנית שחורת-כנף",35.063542,32.772838
1008594,"INPA - Application",1,14/07/2023,"Tringa stagnatilis","ביצנית עדינה",35.063542,32.772838
1008595,"INPA - Application",1,14/07/2023,"Tringa totanus","ביצנית לבנת-כנף",35.063542,32.772838
1008596,"INPA - Application",1,14/07/2023,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
1008597,"INPA - Application",1,14/07/2023,"Himantopus himantopus","תמירון מצוי",35.063542,32.772829
1008864,"INPA - Application",1,12/07/2023,"Hystrix indica","דרבן מצוי",35.176862,32.622906
1009892,"INPA - Application",1,27/06/2023,"Tyto alba","תנשמת לבנה",35.176862,32.622815
1011359,"INPA - Application",1,18/06/2023,"Pandion haliaetus","שלך מערבי",35.174396,32.635421
1011587,"INPA - Application",1,15/06/2023,"Eryx jaculus","חנק משריץ",35.162073,32.642748
1011822,"INPA - Application",1,14/06/2023,"Marmaronetta angustirostris","ברווז משויש",35.056433,32.785886
1011841,"INPA - Application",1,14/06/2023,"Marmaronetta angustirostris","ברווז משויש",35.061304,32.770446
1011845,"INPA - Application",1,14/06/2023,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
1012944,"INPA - Application",1,21/06/2023,"Marmaronetta angustirostris","ברווז משויש",35.056401,32.785904
1014115,"INPA - Application",1,07/06/2023,"Columba palumbus","יונת ענק",35.221415,32.584350
1015096,"INPA - Application",1,05/06/2023,"Solanum elaeagnifolium","סולנום זיתני",35.249472,32.547886
1015097,"INPA - Application",1,05/06/2023,"Xanthium strumarium","לכיד הנחלים",35.248929,32.547751
1015099,"INPA - Application",1,05/06/2023,"Abutilon theophrasti","אבוטילון תיאופרסט",35.243638,32.547049
1015100,"INPA - Application",1,05/06/2023,"Xanthium strumarium","לכיד הנחלים",35.243595,32.547239
1015101,"INPA - Application",1,05/06/2023,"Solanum elaeagnifolium","סולנום זיתני",35.243531,32.547419
1015368,"INPA - Application",1,05/06/2023,"Xanthium strumarium","לכיד הנחלים",35.243213,32.551089
1015369,"INPA - Application",1,05/06/2023,"Solanum elaeagnifolium","סולנום זיתני",35.243256,32.551387
1026343,"INPA - Application",1,08/05/2023,"Elanus caeruleus","דאה שחורת-כתף",35.167520,32.642128
1026634,"INPA - Application",1,10/05/2023,"Ipomoea sagittata","לפופית החיצים",35.064357,32.763010
1027316,"INPA - Application",1,07/05/2023,"Myocastor coypus","נוטריה _",35.176241,32.632419
1028146,"INPA - Application",1,03/05/2023,"Bolboschoenus maritimus","אגמון ימי",35.041727,32.795850
1028147,"INPA - Application",1,03/05/2023,"Ranunculus scandecinus","נורית המלל",35.041759,32.795859
1035613,"INPA - Application",1,24/04/2023,"Hyaena hyaena","צבוע מפוספס",35.202329,32.597462
1039232,"INPA - Application",1,06/04/2023,"Ononis alopecuroides","שברק משבל",35.236500,32.593202
1039233,"INPA - Application",1,06/04/2023,"Trifolium purpureum","תלתן הארגמן",35.236500,32.593193
1039236,"INPA - Application",1,06/04/2023,"Alectoris chukar","חוגלת סלעים",35.241390,32.595716
1039238,"INPA - Application",1,06/04/2023,"Alectoris chukar","חוגלת סלעים",35.239145,32.602597
1039239,"INPA - Application",1,06/04/2023,"Burhinus oedicnemus","כרוון מצוי",35.235993,32.605231
1039245,"INPA - Application",1,06/04/2023,"Melilotus sulcatus","דבשה חרוצה",35.226660,32.605702
1039246,"INPA - Application",1,06/04/2023,"Melilotus messanensis","דבשה סיצילית",35.226660,32.605702
1039716,"INPA - Application",1,15/04/2023,"Elanus caeruleus","דאה שחורת-כתף",35.241720,32.596708
1039717,"INPA - Application",1,15/04/2023,"Burhinus oedicnemus","כרוון מצוי",35.240252,32.601839
1039718,"INPA - Application",1,15/04/2023,"Trifolium purpureum","תלתן הארגמן",35.231817,32.605836
1039768,"INPA - Application",1,06/04/2023,"Burhinus oedicnemus","כרוון מצוי",35.235503,32.605456
1041494,"INPA - Application",1,15/04/2023,"Daucus aureus","גזר זהב",35.230869,32.606107
1041495,"INPA - Application",1,15/04/2023,"Ononis alopecuroides","שברק משבל",35.230879,32.606269
1048797,"INPA - Application",1,21/03/2023,"Meles meles","גירית מצויה",35.190546,32.606929
1049676,"INPA - Application",1,20/03/2023,"Elanus caeruleus","דאה שחורת-כתף",35.191814,32.603133
1050476,"INPA - Application",1,16/03/2023,"Pandion haliaetus","שלך מערבי",35.171486,32.638143
1056456,"INPA - Application",1,06/03/2023,"Hystrix indica","דרבן מצוי",35.176819,32.622319
1058522,"INPA - Application",1,26/02/2023,"Felis chaus","חתול ביצות",35.190681,32.624828
1059538,"INPA - Application",1,22/02/2023,"Canis aureus","תן זהוב",35.222794,32.611618
1061511,"INPA - Application",1,01/02/2023,"Canis aureus","תן זהוב",35.188669,32.614576
1061870,"INPA - Application",1,30/01/2023,"Canis aureus","תן זהוב",35.181123,32.627253
1062459,"INPA - Application",1,26/01/2023,"Meles meles","גירית מצויה",35.152391,32.651356
1062639,"INPA - Application",1,25/01/2023,"Elanus caeruleus","דאה שחורת-כתף",35.231863,32.618866
1063144,"INPA - Application",1,23/01/2023,"Alectoris chukar","חוגלת סלעים",35.236562,32.617711
1063214,"INPA - Application",1,13/02/2023,"Saxicola rubicola",,35.241262,32.595410
1063967,"INPA - Application",1,13/01/2023,"Larus armenicus","שחף ארמני",35.078046,32.750762
1063984,"INPA - Application",1,13/01/2023,"Egretta garzetta","לבנית קטנה",35.076532,32.749344
1064003,"INPA - Application",1,13/01/2023,"Ardea cinerea","אנפה אפורה",35.076586,32.749317
1065248,"INPA - Application",1,09/01/2023,"Elanus caeruleus","דאה שחורת-כתף",35.222864,32.584620
1066011,"INPA - Application",1,13/01/2023,"Anas acuta","ברווז חד-זנב",35.058430,32.772300
1066016,"INPA - Application",1,13/01/2023,"Ardea cinerea","אנפה אפורה",35.058430,32.772300
1066022,"INPA - Application",1,13/01/2023,"Tachybaptus ruficollis","טבלן גמדי",35.058430,32.772300
1066025,"INPA - Application",1,13/01/2023,"Podiceps nigricollis","טבלן בינוני",35.058441,32.772300
1066037,"INPA - Application",1,13/01/2023,"Oxyura leucocephala","צחראש לבן",35.060820,32.772555
1067575,"INPA - Application",1,01/01/2023,"Elanus caeruleus","דאה שחורת-כתף",35.229414,32.587090
1067909,"INPA - Application",1,13/01/2023,"Aquila heliaca","עיט שמש",35.245136,32.541521
1068098,"INPA - Application",1,27/12/2022,"Canis aureus","תן זהוב",35.190375,32.607299
1068194,"INPA - Application",1,13/01/2023,"Larus armenicus","שחף ארמני",35.246986,32.537048
1068200,"INPA - Application",1,13/01/2023,"Microcarbo pygmaeus","קורמורן גמדי",35.246986,32.537048
1068231,"INPA - Application",1,13/01/2023,"Tachybaptus ruficollis","טבלן גמדי",35.189957,32.622718
1068251,"INPA - Application",1,13/01/2023,"Podiceps nigricollis","טבלן בינוני",35.189957,32.622718
1068256,"INPA - Application",1,13/01/2023,"Oxyura leucocephala","צחראש לבן",35.188924,32.619346
1068260,"INPA - Application",1,13/01/2023,"Egretta alba","לבנית גדולה",35.246976,32.537048
1068261,"INPA - Application",1,13/01/2023,"Ardea cinerea","אנפה אפורה",35.246986,32.537039
1068272,"INPA - Application",1,13/01/2023,"Egretta alba","לבנית גדולה",35.189957,32.622709
1068294,"INPA - Application",1,13/01/2023,"Tadorna tadorna","טדורנה ירוקת-ראש",35.189957,32.622700
1068622,"INPA - Application",1,13/01/2023,"Charadrius alexandrinus","חופמי אלכסנדרי",35.160156,32.641512
1069834,"INPA - Application",1,21/12/2022,"Cettia cetti","צטיה חלודית",35.065025,32.759278
1069835,"INPA - Application",1,21/12/2022,"Myocastor coypus","נוטריה _",35.065153,32.759395
1071395,"INPA - Application",1,15/12/2022,"Aquila heliaca","עיט שמש",35.229393,32.587108
1071653,"INPA - Cyber Tracker",1,27/11/2022,"Alectoris chukar","חוגלת סלעים",35.241347,32.595401
1072406,"INPA - Application",1,24/11/2022,"Vulpes vulpes","שועל מצוי",35.231324,32.561327
1072454,"INPA - Application",1,23/11/2022,"Alectoris chukar","חוגלת סלעים",35.234144,32.620786
1073303,"INPA - Application",1,10/12/2022,"Carduelis carduelis","חוחית _",35.212014,32.632313
